timesteps,episode_reward
120886,50.0
120896,54.0
120906,49.0
120916,52.0
120918,18.0
120928,17.0
120938,52.0
120948,53.0
120958,46.0
120961,17.0
120971,46.0
120981,55.0
120986,14.0
120996,56.0
121006,57.0
121007,0.0
121017,55.0
121027,62.0
121037,57.0
121047,58.0
121057,55.0
121067,60.0
121075,48.0
121085,56.0
121095,42.0
121105,17.0
121115,52.0
121125,56.0
121135,60.0
121145,56.0
121152,57.0
121162,56.0
121172,54.0
121182,58.0
121192,49.0
121202,55.0
121212,51.0
121221,52.0
121231,51.0
121234,19.0
121244,47.0
121254,45.0
121264,52.0
121265,19.0
121275,59.0
121285,63.0
121295,46.0
121298,18.0
121308,43.0
121318,49.0
121325,56.0
121335,41.0
121340,13.0
121349,53.0
121359,57.0
121367,46.0
121375,55.0
121385,56.0
121395,44.0
121405,49.0
121408,18.0
121418,61.0
121419,19.0
121427,53.0
121429,16.0
121438,42.0
121448,44.0
121458,54.0
121468,53.0
121478,59.0
121488,17.0
121498,53.0
121502,17.0
121509,53.0
121519,45.0
121521,19.0
121527,16.0
121530,0.0
121540,58.0
121550,58.0
121560,49.0
121569,40.0
121573,18.0
121583,49.0
121593,45.0
121596,13.0
121603,44.0
121613,50.0
121623,59.0
121624,18.0
121634,49.0
121644,48.0
121647,16.0
121657,58.0
121658,0.0
121668,52.0
121670,0.0
121673,16.0
121683,40.0
121693,54.0
121696,17.0
121703,52.0
121712,42.0
121713,0.0
121723,53.0
121726,17.0
121736,52.0
121746,56.0
121747,0.0
121757,51.0
121767,62.0
121777,43.0
121787,50.0
121797,53.0
121807,44.0
121817,58.0
121827,57.0
121832,52.0
121842,46.0
121844,19.0
121854,52.0
121859,20.0
121869,56.0
121879,51.0
121889,53.0
121895,47.0
121899,19.0
121909,41.0
121919,57.0
121929,38.0
121939,48.0
121949,44.0
121959,47.0
121969,56.0
121979,60.0
121989,56.0
121999,60.0
122005,19.0
122015,59.0
122025,53.0
122035,58.0
122045,53.0
122049,16.0
122059,49.0
122067,45.0
122077,45.0
122081,19.0
122091,52.0
122093,18.0
122096,18.0
122106,58.0
122116,51.0
122117,0.0
122127,49.0
122137,58.0
122147,51.0
122157,48.0
122159,16.0
122169,56.0
122175,19.0
122180,16.0
122190,52.0
122200,54.0
122210,44.0
122220,51.0
122224,15.0
122230,17.0
122235,17.0
122237,19.0
122247,60.0
122257,55.0
122267,52.0
122277,52.0
122282,18.0
122288,18.0
122298,52.0
122308,54.0
122318,40.0
122324,54.0
122334,54.0
122338,19.0
122340,16.0
122347,50.0
122354,58.0
122364,60.0
122374,49.0
122384,51.0
122388,18.0
122398,46.0
122408,63.0
122418,46.0
122428,53.0
122436,48.0
122446,55.0
122456,58.0
122458,16.0
122465,40.0
122475,58.0
122481,17.0
122491,49.0
122493,19.0
122503,56.0
122513,63.0
122523,49.0
122525,0.0
122527,20.0
122533,51.0
122543,65.0
122553,47.0
122563,53.0
122564,0.0
122574,59.0
122584,50.0
122594,63.0
122595,17.0
122605,49.0
122610,19.0
122620,48.0
122630,49.0
122640,51.0
122648,39.0
122657,42.0
122667,57.0
122677,58.0
122687,58.0
122697,47.0
122707,60.0
122717,51.0
122726,53.0
122729,14.0
122739,52.0
122749,48.0
122759,49.0
122769,56.0
122772,19.0
122777,57.0
122787,51.0
122797,52.0
122807,58.0
122808,0.0
122818,50.0
122825,45.0
122835,56.0
122845,52.0
122852,17.0
122862,44.0
122865,20.0
122875,52.0
122885,60.0
122895,52.0
122905,52.0
122915,64.0
122925,59.0
122935,49.0
122945,44.0
122955,57.0
122960,16.0
122968,54.0
122971,18.0
122981,50.0
122991,50.0
123001,54.0
123010,41.0
123012,18.0
123022,57.0
123032,46.0
123042,53.0
123052,50.0
123062,53.0
123072,53.0
123075,17.0
123083,52.0
123093,41.0
123103,50.0
123113,49.0
123118,17.0
123128,45.0
123135,53.0
123136,20.0
123146,57.0
123148,16.0
123158,48.0
123168,55.0
123175,48.0
123185,50.0
123195,40.0
123200,18.0
123201,18.0
123211,57.0
123216,16.0
123226,49.0
123236,46.0
123241,18.0
123251,52.0
123261,48.0
123271,57.0
123281,49.0
123291,48.0
123301,59.0
123311,46.0
123316,18.0
123326,50.0
123336,51.0
123346,56.0
123356,51.0
123361,49.0
123371,47.0
123374,18.0
123384,50.0
123394,48.0
123404,53.0
123414,56.0
123416,19.0
123419,15.0
123429,46.0
123439,40.0
123449,65.0
123453,18.0
123463,50.0
123473,46.0
123477,17.0
123487,49.0
123497,52.0
123502,51.0
123506,17.0
123516,52.0
123522,58.0
123523,0.0
123533,60.0
123543,52.0
123550,61.0
123560,58.0
123567,53.0
123577,53.0
123578,18.0
123588,60.0
123590,18.0
123595,19.0
123600,55.0
123610,59.0
123620,46.0
123630,55.0
123640,50.0
123644,16.0
123651,17.0
123661,47.0
123670,56.0
123680,47.0
123690,58.0
123700,54.0
123709,51.0
123714,50.0
123724,54.0
123734,54.0
123744,44.0
123754,55.0
123764,41.0
123769,18.0
123779,50.0
123784,16.0
123794,50.0
123798,20.0
123802,19.0
123812,62.0
123822,54.0
123825,20.0
123835,47.0
123841,61.0
123850,53.0
123860,55.0
123870,59.0
123873,18.0
123883,48.0
123893,49.0
123903,56.0
123913,46.0
123923,51.0
123933,53.0
123934,19.0
123938,17.0
123948,47.0
123958,57.0
123967,50.0
123977,44.0
123987,57.0
123997,60.0
124000,17.0
124010,59.0
124020,50.0
124021,17.0
124031,47.0
124041,48.0
124051,52.0
124061,47.0
124071,53.0
124080,50.0
124090,60.0
124100,48.0
124110,56.0
124120,56.0
124130,50.0
124140,52.0
124150,47.0
124160,53.0
124170,62.0
124180,52.0
124190,18.0
124200,49.0
124210,52.0
124215,17.0
124225,55.0
124235,44.0
124245,44.0
124255,56.0
124265,52.0
124270,16.0
124280,40.0
124290,43.0
124300,47.0
124302,18.0
124312,54.0
124316,17.0
124324,58.0
124334,46.0
124343,50.0
124346,16.0
124356,45.0
124366,62.0
124376,57.0
124386,42.0
124393,53.0
124403,55.0
124413,54.0
124414,20.0
124424,57.0
124434,58.0
124444,53.0
124454,54.0
124455,18.0
124465,52.0
124475,54.0
124476,15.0
124486,55.0
124496,54.0
124506,48.0
124513,19.0
124523,54.0
124533,52.0
124537,18.0
124540,17.0
124544,17.0
124545,19.0
124555,42.0
124565,19.0
124575,37.0
124581,52.0
124591,45.0
124600,60.0
124610,45.0
124620,48.0
124630,53.0
124640,52.0
124645,17.0
124655,39.0
124662,53.0
124672,43.0
124682,61.0
124692,51.0
124702,46.0
124712,52.0
124714,18.0
124719,19.0
124728,49.0
124733,64.0
124743,55.0
124753,48.0
124763,52.0
124771,59.0
124781,50.0
124791,48.0
124801,49.0
124811,56.0
124813,19.0
124816,15.0
124821,16.0
124831,47.0
124841,57.0
124851,47.0
124854,17.0
124864,50.0
124874,53.0
124875,18.0
124885,62.0
124887,20.0
124888,18.0
124898,39.0
124908,61.0
124918,54.0
124924,57.0
124934,49.0
124944,18.0
124948,17.0
124958,17.0
124968,52.0
124978,60.0
124987,60.0
124997,55.0
125001,19.0
125011,45.0
125021,56.0
125031,51.0
125041,53.0
125051,57.0
125061,52.0
125071,55.0
125081,42.0
125090,57.0
125100,57.0
125107,18.0
125117,45.0
125120,17.0
125130,52.0
125135,47.0
125145,51.0
125155,54.0
125165,47.0
125175,52.0
125185,51.0
125195,55.0
125205,37.0
125208,19.0
125216,17.0
125220,18.0
125230,49.0
125240,48.0
125250,52.0
125260,63.0
125265,17.0
125275,57.0
125281,45.0
125291,53.0
125292,0.0
125301,55.0
125302,17.0
125312,19.0
125322,49.0
125332,55.0
125342,53.0
125349,50.0
125350,18.0
125360,54.0
125361,0.0
125371,48.0
125381,60.0
125384,18.0
125385,0.0
125395,58.0
125403,19.0
125406,20.0
125412,48.0
125422,55.0
125427,20.0
125436,55.0
125442,55.0
125452,52.0
125462,48.0
125472,48.0
125482,64.0
125492,53.0
125500,52.0
125510,55.0
125520,53.0
125530,55.0
125540,50.0
125550,38.0
125559,16.0
125569,38.0
125579,51.0
125589,51.0
125596,55.0
125602,18.0
125612,47.0
125613,0.0
125614,20.0
125624,17.0
125634,52.0
125644,58.0
125649,15.0
125650,0.0
125656,18.0
125666,55.0
125673,51.0
125683,17.0
125693,55.0
125703,43.0
125706,16.0
125716,39.0
125721,18.0
125728,50.0
125738,56.0
125748,46.0
125749,0.0
125751,19.0
125761,49.0
125764,18.0
125774,51.0
125784,51.0
125794,58.0
125795,19.0
125805,16.0
125815,55.0
125818,16.0
125828,56.0
125838,53.0
125848,53.0
125855,56.0
125865,53.0
125871,17.0
125881,46.0
125891,42.0
125901,48.0
125911,47.0
125921,61.0
125931,53.0
125941,54.0
125942,0.0
125952,43.0
125955,17.0
125965,56.0
125966,18.0
125970,17.0
125980,57.0
125990,53.0
126000,50.0
126010,50.0
126020,47.0
126030,49.0
126035,18.0
126042,18.0
126051,58.0
126061,51.0
126071,48.0
126081,54.0
126085,18.0
126095,49.0
126101,41.0
126111,56.0
126121,56.0
126131,52.0
126135,19.0
126145,48.0
126155,50.0
126165,56.0
126175,48.0
126185,56.0
126195,40.0
126205,51.0
126212,46.0
126222,56.0
126227,18.0
126231,17.0
126234,17.0
126244,52.0
126254,41.0
126264,51.0
126273,61.0
126274,0.0
126281,46.0
126290,45.0
126294,18.0
126295,0.0
126305,56.0
126315,47.0
126325,44.0
126333,19.0
126343,48.0
126353,50.0
126363,51.0
126371,54.0
126381,48.0
126391,50.0
126401,56.0
126411,58.0
126421,58.0
126430,49.0
126440,51.0
126442,15.0
126452,42.0
126462,50.0
126464,16.0
126474,48.0
126484,56.0
126494,49.0
126504,50.0
126514,56.0
126524,56.0
126534,54.0
126544,50.0
126547,16.0
126557,44.0
126567,52.0
126570,17.0
126580,54.0
126590,51.0
126600,44.0
126608,44.0
126618,54.0
126628,51.0
126638,55.0
126648,53.0
126658,58.0
126668,64.0
126678,49.0
126688,42.0
126690,17.0
126692,18.0
126702,51.0
126706,18.0
126710,19.0
126720,50.0
126730,42.0
126740,53.0
126742,15.0
126752,46.0
126762,58.0
126768,20.0
126778,57.0
126788,58.0
126798,39.0
126800,16.0
126809,55.0
126819,39.0
126829,52.0
126839,53.0
126842,17.0
126852,53.0
126862,51.0
126870,55.0
126880,62.0
126881,19.0
126883,0.0
126892,48.0
126902,41.0
126910,55.0
126916,49.0
126926,43.0
126936,42.0
126943,45.0
126953,45.0
126963,58.0
126966,18.0
126976,57.0
126981,18.0
126991,52.0
127001,47.0
127011,45.0
127021,57.0
127031,49.0
127041,36.0
127051,50.0
127061,48.0
127070,52.0
127076,18.0
127086,45.0
127096,53.0
127106,46.0
127112,49.0
127122,48.0
127132,36.0
127142,47.0
127146,16.0
127151,52.0
127161,52.0
127171,48.0
127181,48.0
127191,54.0
127193,19.0
127203,50.0
127213,63.0
127223,59.0
127233,52.0
127243,54.0
127253,47.0
127259,44.0
127269,58.0
127279,56.0
127289,53.0
127299,37.0
127309,56.0
127319,57.0
127329,56.0
127339,17.0
127349,52.0
127356,54.0
127364,59.0
127374,56.0
127384,54.0
127394,54.0
127395,0.0
127399,19.0
127409,53.0
127417,41.0
127427,51.0
127429,18.0
127432,18.0
127442,50.0
127452,48.0
127459,46.0
127469,49.0
127472,19.0
127482,46.0
127492,59.0
127493,0.0
127503,53.0
127513,55.0
127522,57.0
127523,0.0
127528,17.0
127530,18.0
127540,52.0
127550,62.0
127552,16.0
127559,58.0
127569,57.0
127579,40.0
127581,16.0
127585,16.0
127588,16.0
127598,57.0
127608,51.0
127618,45.0
127628,50.0
127636,52.0
127646,56.0
127656,57.0
127666,45.0
127676,59.0
127683,17.0
127690,47.0
127695,54.0
127705,59.0
127715,48.0
127725,57.0
127735,52.0
127745,62.0
127755,59.0
127765,17.0
127767,16.0
127777,50.0
127787,55.0
127794,51.0
127804,47.0
127808,16.0
127815,50.0
127817,0.0
127820,17.0
127827,62.0
127836,47.0
127846,62.0
127856,44.0
127866,54.0
127876,54.0
127886,58.0
127890,18.0
127891,16.0
127901,61.0
127905,19.0
127915,60.0
127925,51.0
127935,50.0
127942,58.0
127952,50.0
127962,44.0
127968,45.0
127978,49.0
127981,16.0
127983,19.0
127993,43.0
127999,38.0
128003,19.0
128004,0.0
128014,58.0
128024,50.0
128034,59.0
128043,44.0
128049,42.0
128057,43.0
128067,60.0
128077,46.0
128087,45.0
128097,56.0
128107,34.0
128117,59.0
128127,48.0
128137,46.0
128147,53.0
128157,47.0
128167,51.0
128177,59.0
128181,16.0
128191,43.0
128201,54.0
128211,52.0
128221,49.0
128227,49.0
128236,47.0
128237,0.0
128247,54.0
128250,17.0
128257,41.0
128267,62.0
128276,52.0
128286,49.0
128296,39.0
128306,58.0
128316,52.0
128326,53.0
128336,44.0
128346,51.0
128356,48.0
128366,51.0
128368,0.0
128378,46.0
128388,51.0
128398,46.0
128408,56.0
128418,48.0
128419,18.0
128429,49.0
128431,19.0
128434,19.0
128444,45.0
128454,44.0
128464,51.0
128469,16.0
128479,52.0
128487,45.0
128492,48.0
128496,17.0
128506,50.0
128514,54.0
128516,17.0
128523,51.0
128533,58.0
128543,44.0
128545,17.0
128555,35.0
128565,51.0
128575,50.0
128585,55.0
128595,51.0
128597,18.0
128607,53.0
128617,54.0
128621,19.0
128631,54.0
128636,55.0
128637,17.0
128647,60.0
128655,50.0
128664,51.0
128674,49.0
128684,49.0
128689,20.0
128699,48.0
128706,45.0
128714,52.0
128724,51.0
128734,50.0
128744,56.0
128746,17.0
128756,53.0
128766,39.0
128776,56.0
128786,54.0
128796,52.0
128799,16.0
128809,44.0
128818,47.0
128825,48.0
128835,36.0
128838,19.0
128848,42.0
128857,54.0
128867,58.0
128876,45.0
128886,47.0
128896,62.0
128906,53.0
128916,52.0
128926,56.0
128936,47.0
128946,47.0
128956,49.0
128966,46.0
128976,44.0
128986,50.0
128996,48.0
128997,19.0
129007,53.0
129017,54.0
129027,56.0
129035,57.0
129045,47.0
129049,19.0
129056,18.0
129063,51.0
129073,54.0
129078,59.0
129086,55.0
129096,42.0
129106,56.0
129108,19.0
129118,49.0
129127,49.0
129137,50.0
129138,17.0
129145,56.0
129155,57.0
129165,49.0
129167,19.0
129177,58.0
129187,55.0
129197,47.0
129203,17.0
129212,44.0
129222,38.0
129232,53.0
129242,44.0
129252,51.0
129255,19.0
129265,51.0
129275,54.0
129285,51.0
129295,47.0
129305,49.0
129315,46.0
129325,54.0
129327,19.0
129337,48.0
129342,17.0
129344,17.0
129354,35.0
129355,0.0
129365,18.0
129375,49.0
129379,18.0
129389,45.0
129399,52.0
129408,47.0
129418,43.0
129428,46.0
129434,52.0
129444,51.0
129454,42.0
129464,42.0
129474,50.0
129475,20.0
129478,17.0
129480,17.0
129490,50.0
129492,19.0
129498,17.0
129501,17.0
129511,52.0
129521,53.0
129527,19.0
129531,17.0
129541,56.0
129551,52.0
129553,0.0
129554,17.0
129555,0.0
129565,54.0
129575,52.0
129578,18.0
129588,58.0
129594,48.0
129601,58.0
129611,50.0
129621,56.0
129631,52.0
129635,18.0
129636,17.0
129638,18.0
129641,18.0
129651,56.0
129661,46.0
129671,56.0
129676,17.0
129686,53.0
129691,17.0
129701,48.0
129711,56.0
129715,18.0
129720,18.0
129730,49.0
129740,48.0
129741,20.0
129748,56.0
129758,53.0
129766,49.0
129776,41.0
129786,54.0
129796,47.0
129806,52.0
129808,17.0
129818,54.0
129822,18.0
129827,17.0
129837,63.0
129840,18.0
129841,0.0
129851,54.0
129852,17.0
129862,19.0
129872,55.0
129882,48.0
129892,56.0
129902,54.0
129903,20.0
129913,56.0
129923,63.0
129933,53.0
129943,50.0
129952,57.0
129956,17.0
129966,54.0
129976,49.0
129986,60.0
129996,56.0
130003,51.0
130010,54.0
130020,55.0
130029,63.0
130039,54.0
130049,58.0
130059,55.0
130069,51.0
130073,19.0
130083,52.0
130084,19.0
130090,51.0
130100,57.0
130110,50.0
130113,19.0
130120,59.0
130127,19.0
130128,0.0
130129,0.0
130135,14.0
130138,16.0
130148,47.0
130158,56.0
130168,61.0
130170,18.0
130180,54.0
130184,16.0
130194,54.0
130204,60.0
130207,19.0
130210,17.0
130218,48.0
130222,17.0
130232,55.0
130242,47.0
130252,58.0
130259,44.0
130261,15.0
130271,51.0
130281,46.0
130287,54.0
130292,47.0
130302,67.0
130312,55.0
130320,60.0
130330,57.0
130340,55.0
130341,0.0
130349,51.0
130352,17.0
130362,50.0
130372,55.0
130377,19.0
130387,44.0
130397,59.0
130398,18.0
130402,17.0
130412,56.0
130413,18.0
130423,48.0
130433,48.0
130443,51.0
130453,46.0
130455,18.0
130460,17.0
130470,53.0
130473,16.0
130475,16.0
130485,50.0
130495,51.0
130505,46.0
130515,51.0
130518,16.0
130528,52.0
130538,62.0
130548,59.0
130552,16.0
130562,50.0
130572,60.0
130577,17.0
130582,55.0
130584,19.0
130594,49.0
130603,54.0
130605,18.0
130608,18.0
130618,55.0
130619,19.0
130620,16.0
130630,49.0
130637,18.0
130647,50.0
130654,54.0
130664,56.0
130674,35.0
130684,48.0
130694,55.0
130704,52.0
130714,47.0
130724,41.0
130730,17.0
130740,50.0
130750,49.0
130757,52.0
130767,44.0
130777,53.0
130787,53.0
130797,54.0
130803,16.0
130804,19.0
130814,44.0
130819,45.0
130829,53.0
130839,37.0
130845,16.0
130855,44.0
130865,47.0
130875,47.0
130885,54.0
130895,60.0
130905,19.0
130915,48.0
130922,17.0
130932,48.0
130942,53.0
130952,56.0
130956,17.0
130959,17.0
130962,17.0
130972,56.0
130982,46.0
130992,56.0
131002,53.0
131006,15.0
131010,19.0
131020,55.0
131030,52.0
131040,54.0
131043,18.0
131047,15.0
131048,17.0
131058,56.0
131068,55.0
131078,50.0
131082,16.0
131092,40.0
131098,54.0
131099,17.0
131109,51.0
131119,49.0
131128,54.0
131134,17.0
131144,56.0
131154,53.0
131164,51.0
131174,50.0
131184,51.0
131186,19.0
131196,49.0
131206,46.0
131208,16.0
131209,18.0
131214,18.0
131224,56.0
131234,17.0
131244,59.0
131254,53.0
131262,57.0
131267,16.0
131277,44.0
131286,50.0
131296,47.0
131303,40.0
131304,15.0
131314,40.0
131315,16.0
131325,57.0
131327,19.0
131328,20.0
131338,41.0
131340,19.0
131341,17.0
131351,50.0
131361,52.0
131362,17.0
131372,54.0
131377,20.0
131381,17.0
131391,51.0
131401,52.0
131411,35.0
131421,54.0
131431,54.0
131441,52.0
131451,44.0
131459,46.0
131464,16.0
131474,55.0
131480,51.0
131490,48.0
131492,18.0
131502,55.0
131503,18.0
131513,48.0
131523,50.0
131530,58.0
131540,48.0
131546,46.0
131555,56.0
131565,53.0
131575,53.0
131578,18.0
131588,45.0
131598,46.0
131601,18.0
131611,43.0
131621,48.0
131631,52.0
131638,55.0
131641,18.0
131642,19.0
131652,51.0
131662,41.0
131672,59.0
131682,53.0
131683,17.0
131693,47.0
131703,51.0
131713,56.0
131717,19.0
131727,47.0
131737,55.0
131747,41.0
131757,36.0
131767,51.0
131777,55.0
131787,50.0
131797,48.0
131807,51.0
131817,51.0
131821,17.0
131823,17.0
131832,49.0
131842,48.0
131850,56.0
131860,61.0
131867,51.0
131877,53.0
131879,19.0
131882,16.0
131892,51.0
131897,18.0
131907,62.0
131917,44.0
131927,51.0
131937,48.0
131945,52.0
131955,46.0
131965,47.0
131970,17.0
131980,61.0
131990,53.0
132000,50.0
132010,52.0
132020,51.0
132030,55.0
132040,54.0
132050,53.0
132058,48.0
132068,45.0
132072,18.0
132080,51.0
132090,50.0
132100,49.0
132110,59.0
132111,17.0
132119,47.0
132122,17.0
132124,17.0
132134,51.0
132144,46.0
132154,46.0
132164,61.0
132171,53.0
132172,18.0
132182,54.0
132192,19.0
132202,54.0
132212,56.0
132215,19.0
132222,48.0
132224,17.0
132229,18.0
132239,48.0
132246,53.0
132251,17.0
132261,45.0
132268,19.0
132278,53.0
132287,58.0
132289,16.0
132295,19.0
132305,51.0
132315,55.0
132325,52.0
132335,54.0
132345,51.0
132355,63.0
132365,18.0
132369,17.0
132374,16.0
132384,53.0
132387,18.0
132397,49.0
132398,18.0
132408,50.0
132411,16.0
132421,56.0
132423,18.0
132433,47.0
132443,53.0
132453,49.0
132463,50.0
132473,51.0
132483,51.0
132490,50.0
132500,51.0
132510,58.0
132520,52.0
132530,52.0
132540,54.0
132550,44.0
132557,51.0
132560,18.0
132570,46.0
132580,58.0
132590,51.0
132598,58.0
132608,54.0
132610,18.0
132620,56.0
132623,18.0
132633,54.0
132643,55.0
132653,57.0
132663,56.0
132673,47.0
132676,19.0
132686,54.0
132696,52.0
132706,53.0
132716,51.0
132719,17.0
132725,19.0
132733,60.0
132743,51.0
132753,54.0
132763,56.0
132773,43.0
132783,51.0
132793,48.0
132797,19.0
132807,56.0
132817,60.0
132827,59.0
132837,52.0
132840,19.0
132850,52.0
132860,51.0
132870,48.0
132876,17.0
132886,53.0
132890,18.0
132900,41.0
132910,52.0
132920,52.0
132923,17.0
132924,20.0
132934,58.0
132944,55.0
132948,17.0
132958,55.0
132962,17.0
132972,55.0
132982,56.0
132992,52.0
132993,18.0
133003,57.0
133006,18.0
133016,50.0
133026,58.0
133036,57.0
133046,49.0
133056,55.0
133066,58.0
133073,52.0
133075,16.0
133078,18.0
133088,52.0
133097,53.0
133103,53.0
133109,18.0
133111,18.0
133121,52.0
133131,45.0
133141,51.0
133143,19.0
133151,49.0
133161,49.0
133171,48.0
133181,50.0
133189,48.0
133199,54.0
133204,18.0
133214,53.0
133216,19.0
133226,37.0
133236,57.0
133246,46.0
133256,46.0
133266,48.0
133268,15.0
133270,17.0
133280,49.0
133290,50.0
133300,51.0
133310,50.0
133320,53.0
133330,55.0
133340,52.0
133350,52.0
133357,49.0
133367,47.0
133375,48.0
133385,44.0
133395,51.0
133405,49.0
133408,17.0
133418,52.0
133427,50.0
133437,58.0
133447,48.0
133448,19.0
133458,47.0
133468,58.0
133475,55.0
133485,47.0
133486,17.0
133496,45.0
133502,19.0
133509,17.0
133519,38.0
133520,19.0
133530,47.0
133540,47.0
133550,50.0
133560,54.0
133564,17.0
133567,17.0
133577,60.0
133587,52.0
133597,47.0
133607,46.0
133613,46.0
133617,18.0
133618,17.0
133628,46.0
133638,55.0
133648,50.0
133658,50.0
133668,46.0
133678,59.0
133688,50.0
133698,50.0
133708,47.0
133718,54.0
133728,49.0
133733,16.0
133735,16.0
133745,48.0
133748,16.0
133749,16.0
133759,55.0
133769,49.0
133770,17.0
133776,44.0
133786,40.0
133790,19.0
133800,58.0
133810,54.0
133815,56.0
133819,19.0
133829,53.0
133839,56.0
133846,56.0
133856,52.0
133865,50.0
133875,52.0
133885,51.0
133891,49.0
133898,61.0
133908,51.0
133914,54.0
133924,51.0
133932,50.0
133942,55.0
133952,54.0
133957,47.0
133967,60.0
133974,16.0
133983,56.0
133993,54.0
134003,19.0
134005,17.0
134012,20.0
134022,48.0
134032,52.0
134039,50.0
134049,57.0
134059,55.0
134069,52.0
134076,50.0
134086,57.0
134092,17.0
134102,51.0
134112,48.0
134122,49.0
134125,19.0
134130,17.0
134140,53.0
134144,17.0
134146,18.0
134156,52.0
134164,49.0
134169,49.0
134178,51.0
134188,60.0
134198,50.0
134208,45.0
134218,53.0
134222,18.0
134226,19.0
134236,44.0
134246,58.0
134256,51.0
134265,53.0
134275,59.0
134280,16.0
134290,50.0
134293,18.0
134303,49.0
134313,46.0
134323,46.0
134325,20.0
134331,17.0
134341,56.0
134351,43.0
134361,50.0
134371,49.0
134381,55.0
134391,52.0
134401,56.0
134411,57.0
134417,48.0
134427,53.0
134437,42.0
134447,53.0
134456,50.0
134466,48.0
134476,57.0
134486,58.0
134496,55.0
134506,58.0
134515,53.0
134525,56.0
134535,52.0
134545,43.0
134555,54.0
134565,52.0
134575,44.0
134583,52.0
134593,54.0
134603,49.0
134613,53.0
134618,18.0
134628,47.0
134638,48.0
134647,48.0
134657,52.0
134667,47.0
134669,18.0
134679,52.0
134689,19.0
134692,18.0
134702,60.0
134706,18.0
134708,17.0
134718,19.0
134725,52.0
134735,50.0
134741,54.0
134746,18.0
134754,60.0
134764,45.0
134774,46.0
134778,19.0
134788,58.0
134798,48.0
134808,51.0
134811,20.0
134821,19.0
134831,51.0
134839,46.0
134843,15.0
134853,50.0
134863,48.0
134871,47.0
134873,17.0
134876,19.0
134886,41.0
134896,49.0
134905,42.0
134915,51.0
134925,45.0
134935,53.0
134945,49.0
134955,58.0
134965,40.0
134975,43.0
134985,47.0
134995,54.0
135005,54.0
135010,18.0
135016,59.0
135026,53.0
135036,50.0
135046,51.0
135056,60.0
135059,16.0
135069,57.0
135079,48.0
135089,48.0
135099,47.0
135103,16.0
135113,57.0
135123,41.0
135124,16.0
135134,50.0
135144,44.0
135154,57.0
135164,53.0
135171,60.0
135181,55.0
135185,18.0
135195,49.0
135202,46.0
135212,51.0
135222,54.0
135232,50.0
135242,44.0
135252,46.0
135257,17.0
135267,49.0
135277,46.0
135280,19.0
135290,53.0
135300,46.0
135310,54.0
135320,52.0
135330,49.0
135340,50.0
135344,17.0
135348,19.0
135354,17.0
135364,53.0
135374,54.0
135379,16.0
135389,19.0
135396,50.0
135406,50.0
135410,18.0
135411,0.0
135421,48.0
135431,18.0
135436,18.0
135446,47.0
135456,53.0
135459,18.0
135464,18.0
135465,0.0
135475,52.0
135485,53.0
135489,17.0
135495,48.0
135502,55.0
135503,19.0
135512,54.0
135522,50.0
135532,50.0
135542,52.0
135552,52.0
135562,55.0
135566,16.0
135576,51.0
135580,18.0
135590,40.0
135600,53.0
135610,45.0
135620,46.0
135621,18.0
135630,56.0
135636,57.0
135643,59.0
135653,46.0
135663,45.0
135673,50.0
135675,15.0
135679,18.0
135689,19.0
135697,46.0
135707,18.0
135717,50.0
135724,53.0
135734,55.0
135744,46.0
135747,13.0
135757,55.0
135767,57.0
135777,61.0
135778,0.0
135786,46.0
135792,55.0
135797,18.0
135807,56.0
135817,61.0
135822,18.0
135832,59.0
135842,49.0
135846,18.0
135852,52.0
135853,0.0
135863,59.0
135868,17.0
135872,18.0
135876,18.0
135886,47.0
135896,43.0
135897,19.0
135907,52.0
135914,39.0
135915,0.0
135925,56.0
135935,59.0
135936,0.0
135946,55.0
135956,47.0
135966,43.0
135967,19.0
135976,44.0
135986,55.0
135996,53.0
136006,39.0
136016,43.0
136026,39.0
136036,46.0
136046,55.0
136056,54.0
136066,65.0
136076,42.0
136086,52.0
136094,40.0
136099,18.0
136101,17.0
136108,17.0
136110,16.0
136120,46.0
136124,17.0
136129,19.0
136139,52.0
136149,49.0
136154,16.0
136156,18.0
136165,57.0
136169,17.0
136179,43.0
136180,18.0
136190,48.0
136196,17.0
136201,18.0
136211,53.0
136221,50.0
136231,47.0
136241,54.0
136251,47.0
136261,58.0
136267,52.0
136276,55.0
136282,18.0
136289,55.0
136292,19.0
136302,47.0
136312,53.0
136322,46.0
136329,58.0
136335,38.0
136345,55.0
136347,16.0
136357,53.0
136367,48.0
136376,54.0
136386,49.0
136391,19.0
136401,59.0
136411,53.0
136421,61.0
136431,53.0
136441,49.0
136446,53.0
136456,53.0
136461,17.0
136471,47.0
136476,18.0
136481,18.0
136491,47.0
136501,45.0
136511,49.0
136521,46.0
136531,54.0
136540,56.0
136547,45.0
136557,57.0
136567,49.0
136577,48.0
136587,54.0
136597,57.0
136603,18.0
136613,59.0
136623,55.0
136633,50.0
136635,15.0
136636,18.0
136646,49.0
136656,46.0
136666,53.0
136676,50.0
136686,48.0
136696,50.0
136706,44.0
136716,59.0
136721,40.0
136724,17.0
136726,20.0
136732,51.0
136737,44.0
136741,19.0
136751,43.0
136761,49.0
136763,20.0
136765,14.0
136775,49.0
136782,18.0
136787,18.0
136795,49.0
136805,54.0
136815,51.0
136825,53.0
136831,19.0
